Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
431.0,1684.48,488.0,3.947,3.535,3377.9210000000894,4292.32,8495.39,677
432.0,1681.57,487.0,3.946,3.536,3368.382000000216,4292.38,8507.68,676
433.0,1678.66,488.1428571427241,3.946,3.536,3356.3509999997914,4256.35,8468.26,675
434.0,1675.59,486.8571428572759,3.946,3.536,3350.320000000298,4256.32,8457.44,674
435.0,1672.64,485.0079999994487,3.945,3.536,3341.912000000477,4256.31,8457.66,673
436.0,1669.95,482.5714285718277,3.945,3.537,3332.2179999994114,4256.22,8432.22,672
437.0,1668.0,485.5714285718277,3.946,3.537,3326.3520000008866,4220.35,8462.3,671
438.0,1666.59,484.0,3.946,3.538,3326.3899999996647,4220.39,8469.16,670
439.0,1664.35,481.29546428564936,3.946,3.538,3314.357166667469,4220.38,8456.25,669
440.0,1661.7,483.0,3.945,3.538,3308.3279999997467,4220.33,8428.86,668
441.0,1659.42,480.0,3.945,3.538,3302.3130000010133,4220.31,8483.08,667
442.0,1657.08,478.7142857145518,3.945,3.539,3291.5439999997616,4184.34,8490.84,666
443.0,1655.45,479.0,3.945,3.54,3284.375,4184.38,8443.33,665
444.0,1652.51,478.0,3.944,3.54,3278.3130000010133,4184.31,8486.42,664
445.0,1649.84,476.1428571427241,3.944,3.54,3272.327999998816,4184.33,8484.55,663
446.0,1647.73,474.0,3.944,3.54,3260.344000001438,4148.34,8478.33,662
447.0,1639.59,469.2857142854482,3.942,3.541,3255.5120000001043,4148.31,8485.47,661
448.0,1624.06,463.7142857145518,3.937,3.543,3212.35899999924,4112.36,8489.64,660
449.0,1618.36,465.60899999924,3.941,3.746,3031.3279999997467,3997.03,8753.22,659
450.0,1663.87,477.4285714281723,3.936,3.853,2881.2800000002608,3896.48,8899.71,658
451.0,1669.12,480.8571428572759,3.94,3.542,3313.121000000276,4220.32,8629.47,657
452.0,1667.68,483.0,3.941,3.54,3326.3199999993667,4220.32,8554.85,656
453.0,1665.02,485.1428571427241,3.941,3.54,3320.31799999997,4220.32,8528.0,655
454.0,1663.3,484.0,3.942,3.539,3313.1520000007004,4220.35,8568.0,654
455.0,1659.71,481.0,3.942,3.539,3302.2579999994487,4184.26,8552.32,653
456.0,1655.3,480.0,3.943,3.54,3290.3199999993667,4184.32,8532.83,652
457.0,1651.65,476.0,3.944,3.542,3272.35899999924,4184.36,8596.77,651
458.0,1647.37,474.0,3.944,3.542,3260.3199999993667,4148.32,8596.09,650
459.0,1645.28,471.8571428572759,3.944,3.543,3242.320000000298,4148.32,8522.78,649
460.0,1641.47,470.5714285718277,3.944,3.543,3236.3829999994487,4148.38,8530.66,648
461.0,1638.49,469.2857142854482,3.943,3.543,3224.35099999886,4112.35,8535.62,647
462.0,1635.22,468.0,3.942,3.544,3212.351999999956,4112.35,8515.74,646
463.0,1633.81,469.7142857145518,3.942,3.544,3200.313000000082,4112.31,8501.44,645
464.0,1713.19,534.4285714281723,3.942,3.544,3194.31299999915,4076.31,8496.28,644
465.0,1701.98,521.0,3.935,3.509,3422.359000000172,4328.36,8766.88,643
466.0,1695.58,518.0,3.932,3.513,3385.158999999054,4292.36,8792.73,642
467.0,1601.7,454.7142857145518,3.934,3.516,3362.31299999915,4256.34,8798.75,641
468.0,1608.06,456.8571428572759,3.937,3.553,3086.3279999997467,4004.33,8423.36,640
469.0,1607.22,456.0,3.938,3.55,3110.3429999994114,4004.34,8407.7,639
470.0,1607.33,457.1428571427241,3.938,3.551,3110.3130000010133,4004.31,8415.2,638
471.0,1603.48,455.0,3.937,3.552,3104.35899999924,4004.36,8416.61,637
472.0,1596.38,450.0,3.936,3.551,3097.1279999995604,4004.33,8413.31,636
474.0,1556.32,435.8571428572759,3.924,3.977,812.3839999996126,1700.38,6649.82,634
475.0,1562.34,439.2857142854482,3.928,3.559,2948.3199999993667,3824.32,8399.42,633
476.0,1561.7,440.5714285718277,3.93,3.557,2967.519999999553,3860.32,8387.65,632
477.0,1559.65,440.5714285718277,3.93,3.557,2966.321000000462,3860.32,8376.9,631
478.0,1557.5,437.5714285718277,3.93,3.559,2960.4139999998733,3860.41,8363.71,630
479.0,1555.43,437.4812857145444,3.929,3.559,2954.354999999516,3824.35,8342.34,629
480.0,1552.84,438.0,3.93,3.558,2948.226999999956,3824.23,8360.74,628
481.0,1550.21,435.0,3.929,3.559,2942.3520000008866,3824.35,8356.8,627
482.0,1546.82,431.5999999996274,3.929,3.559,2930.320000000298,3824.32,8348.73,626
483.0,1544.22,432.4285714281723,3.929,3.56,2924.320000000298,3824.32,8334.75,625
484.0,1541.98,431.1428571427241,3.928,3.561,2912.3509999997914,3788.35,8351.3,624
485.0,1540.41,431.6571428570896,3.928,3.561,2906.321000000462,3788.32,8370.95,623
486.0,1539.17,429.8571428572759,3.928,3.561,2900.2579999994487,3788.26,8309.02,622
487.0,1537.34,430.9714285722002,3.928,3.561,2900.330333332531,3788.32,8343.52,621
488.0,1534.69,430.2857142854482,3.927,3.561,2894.344000001438,3788.34,8316.52,620
489.0,1532.76,427.88571428507566,3.926,3.561,2888.344000000506,3752.34,8323.42,619
490.0,1530.36,427.2000000001863,3.926,3.562,2876.360000000336,3752.36,8323.55,618
491.0,1527.39,426.5142857143656,3.926,3.563,2870.484000000172,3752.48,8324.34,617
492.0,1525.56,426.4285714281723,3.926,3.563,2858.35899999924,3752.36,8323.17,616
493.0,1524.03,426.4285714281723,3.925,3.563,2852.343999999576,3716.34,8335.86,615
494.0,1521.86,425.8285714285448,3.925,3.563,2846.327999998816,3716.33,8328.88,614
495.0,1521.52,424.5,3.925,3.563,2846.35899999924,3716.36,8338.98,613
496.0,1513.47,423.771428572014,3.924,3.565,2840.235000000336,3716.24,8327.66,612
497.0,1504.5,428.4220000002533,3.925,3.769,2632.35899999924,3584.0,8702.22,611
498.0,197086.37,4280.0099999997765,4.252,3.317,62249.9840000011,73933.54,73933.54,610
499.0,1563.9,439.7142857145518,3.914,3.544,3709.087999999523,4832.29,10809.47,609
500.0,1575.39,445.2857142854482,3.921,3.574,2996.320000000298,3860.32,8592.19,608
501.0,1579.58,448.11428571492434,3.925,3.57,3032.382000000216,3896.38,8556.13,607
502.0,1578.24,448.0,3.927,3.569,3044.352999999188,3896.35,8613.15,606
503.0,1574.72,441.8571428572759,3.928,3.568,3032.3199999993667,3896.32,8588.87,605
504.0,1571.01,440.5714285718277,3.929,3.586,3020.222000000067,3896.22,8621.44,604
505.0,1565.6,437.48571428563446,3.928,3.567,3281.105000000447,3930.73,8568.04,603
506.0,1562.43,437.9690000005066,3.928,3.569,2990.320000000298,3860.32,8510.4,602
507.0,1557.6,436.7142857145518,3.928,3.567,2978.3520000008866,3860.35,8486.31,601
508.0,1552.1,434.1428571427241,3.927,3.568,2960.3829999994487,3824.38,8473.3,600
509.0,1547.71,432.8571428572759,3.926,3.568,2942.3520000008866,3824.35,8458.34,599
510.0,1543.55,431.5714285718277,3.926,3.568,2930.320000000298,3788.32,8427.45,598
511.0,1540.19,430.2857142854482,3.926,3.569,2912.382000000216,3788.38,8404.95,597
512.0,1535.81,429.0,3.925,3.569,2902.4539999999106,3790.45,8386.56,596
513.0,1531.91,427.7142857145518,3.925,3.569,2888.359000000172,3752.36,8358.17,595
514.0,1527.89,426.4285714281723,3.924,3.569,2876.3590000011027,3752.36,8363.26,594
515.0,1631.36,486.0,3.924,3.57,2864.343999999576,3716.34,8349.98,593
516.0,1613.38,477.0,3.916,3.533,3146.3119999989867,4040.31,8745.86,592
517.0,1606.49,477.0,3.913,3.54,3092.3899999996647,3968.39,8731.81,591
518.0,1601.89,473.5714285718277,3.913,3.541,3074.3429999994114,3968.34,8700.41,590
519.0,1598.28,474.0,3.912,3.541,3061.160000000149,3932.36,8682.44,589
520.0,1595.55,472.7142857145518,3.912,3.542,3050.328000000678,3932.33,8650.72,588
521.0,1589.25,468.0,3.909,3.543,3044.343999999576,3932.34,8686.72,587
522.0,1569.31,473.984999999404,3.903,3.744,2821.375,3794.01,9093.38,586
523.0,1587.41,467.0,3.902,3.857,2794.680999999866,3752.28,8879.88,585
524.0,1592.53,468.8571428572759,3.907,3.547,3020.311999999918,3896.31,8725.09,584
525.0,1592.19,470.1428571427241,3.908,3.544,3038.3430000003427,3932.34,8712.28,583
526.0,1590.53,468.0,3.909,3.544,3038.311999999918,3932.31,8689.56,582
527.0,1588.16,468.0,3.908,3.544,3032.3430000003427,3932.34,8670.47,581
528.0,1585.41,466.0,3.908,3.544,3025.112999999896,3896.31,8649.28,580
529.0,1583.12,466.2857142854482,3.907,3.544,3014.313000000082,3896.31,8671.56,579
530.0,1581.38,465.0,3.907,3.545,3008.344000000506,3896.34,8694.19,578
531.0,1578.88,466.7142857145518,3.907,3.544,3002.313000000082,3896.31,8668.19,577
532.0,1577.19,463.9741666661576,3.907,3.545,2996.375,3860.38,8688.12,576
533.0,1575.22,465.4285714281723,3.907,3.545,2984.375,3860.38,8690.44,575
534.0,1572.84,462.4285714281723,3.906,3.546,2978.343999999576,3860.34,8692.59,574
535.0,1570.78,464.1428571427241,3.906,3.545,2974.743999999948,3860.34,8680.94,573
536.0,1568.59,462.0,3.906,3.546,2966.344000000506,3860.34,8692.09,572
537.0,1566.31,459.8571428572759,3.905,3.546,2960.344000000506,3824.34,8684.34,571
538.0,1564.06,458.5714285718277,3.904,3.546,2948.3430000003427,3824.34,8694.28,570
539.0,1561.94,460.0,3.905,3.547,2942.25,3824.25,8679.97,569
540.0,1560.0,457.2857142854482,3.904,3.547,2936.2809999994934,3824.28,8660.94,568
541.0,1558.62,459.0,3.904,3.547,2930.313000000082,3824.31,8662.94,567
542.0,1557.16,456.0,3.903,3.547,2924.25,3788.25,8684.25,566
543.0,1555.38,457.7142857145518,3.903,3.548,2918.2180000003427,3788.22,8668.72,565
544.0,1549.97,455.1428571427241,3.902,3.548,2912.343999999576,3788.34,8682.62,564
545.0,1532.94,447.8571428572759,3.896,3.55,2888.375,3752.38,8659.81,563
546.0,1519.5,458.4369999999181,3.892,3.756,2632.313000000082,3598.0,9094.94,562
547.0,1548.69,456.4285714281723,3.891,3.865,2643.4500000001863,7667.0,9212.06,561
548.0,1550.75,456.8571428563446,3.899,3.553,2876.25,3752.25,8658.88,560
549.0,1549.38,455.1428571436554,3.901,3.551,2900.3120000008494,3788.31,8648.31,559
550.0,1546.62,453.8571428563446,3.9,3.551,2894.375,3752.38,8675.56,558
551.0,1543.88,452.5714285708964,3.9,3.551,2882.31299999915,3752.31,8663.62,557
552.0,1544.12,450.8571428563446,3.901,3.552,2876.25,3752.25,8676.31,556
553.0,1540.25,451.0,3.9,3.55,2876.375,3752.38,8677.88,555
554.0,1538.0,448.2857142854482,3.9,3.551,2864.25,3752.25,8664.44,554
555.0,1537.94,449.5714285708964,3.901,3.551,2858.3120000008494,3716.31,8656.69,553
556.0,1535.44,448.2857142854482,3.9,3.553,2858.4370000008494,3716.44,8642.88,552
557.0,1533.31,447.0,3.901,3.553,2852.375,3716.38,8664.81,551
558.0,1530.06,445.7142857145518,3.9,3.553,2840.31299999915,3716.31,8633.94,550
559.0,1528.12,447.4285714291036,3.9,3.554,2834.375,3716.38,8646.75,549
560.0,1524.0,444.4285714291036,3.899,3.553,2828.375,3680.38,8635.0,548
561.0,1525.5,444.4285714291036,3.899,3.555,2822.4370000008494,3680.44,8656.62,547
562.0,1523.56,444.3428571429104,3.899,3.554,2816.31299999915,3680.31,8624.25,546
563.0,1521.69,443.1428571436554,3.899,3.554,2810.3120000008494,3680.31,8628.0,545
564.0,1519.31,441.8571428563446,3.898,3.555,2804.375,3680.38,8612.06,544
565.0,1517.19,441.8571428563446,3.898,3.555,2798.5,3680.5,8623.0,543
566.0,1514.31,440.5714285708964,3.897,3.555,2792.18799999915,3644.19,8650.69,542
567.0,1510.0,438.0,3.897,3.555,2780.375,3644.38,8614.06,541
568.0,1499.31,436.0,3.892,3.557,2768.375,3644.38,8612.44,540
569.0,1489.62,432.8571428563446,3.888,3.559,2722.7750000003725,3572.38,8621.19,539
570.0,1485.62,447.5625,3.887,3.763,2499.375,3458.06,9041.62,538
571.0,1509.31,440.1428571436554,3.892,3.872,2528.25,3464.25,8824.94,537
572.0,1510.44,438.5052857156843,3.894,3.559,2774.31299999915,3644.31,8673.69,536
573.0,1508.38,438.4285714291036,3.894,3.558,2780.375,3644.38,8588.81,535
574.0,1505.31,438.0,3.893,3.559,2773.050000000745,3644.25,8609.81,534
575.0,1500.0,435.8571428563446,3.893,3.56,2762.375,3608.38,8558.06,533
576.0,1501.44,435.7714285701513,3.893,3.56,2754.598714284599,3608.31,8623.31,532
577.0,1499.69,437.0,3.892,3.56,2750.3120000008494,3608.31,8604.0,531
578.0,1497.12,435.08571428619325,3.892,3.559,2744.375,3608.38,8607.44,530
579.0,1496.81,433.3714285716415,3.893,3.56,2732.375,3608.38,8605.0,529
580.0,1496.31,432.0,3.893,3.56,2732.31299999915,3608.31,8641.25,528
581.0,1495.88,434.80000000074506,3.893,3.561,2732.375,3608.38,8645.88,527
582.0,1494.94,432.0,3.893,3.559,2729.912999998778,3572.31,8647.69,526
583.0,1493.56,433.2857142854482,3.892,3.56,2726.3120000008494,3572.31,8640.12,525
584.0,1492.44,433.2857142854482,3.893,3.561,2720.3120000008494,3572.31,8679.69,524
585.0,1489.81,432.0,3.893,3.56,2714.4370000008494,3572.44,8649.12,523
586.0,1487.94,432.0,3.893,3.562,2708.25,3572.25,8670.56,522
587.0,1485.75,429.0,3.892,3.561,2702.18799999915,3572.19,8682.44,521
588.0,1482.75,427.7142857145518,3.892,3.563,2690.5,3536.5,8634.94,520
589.0,1480.75,428.2285714298487,3.892,3.562,2684.25,3536.25,8645.5,519
590.0,1478.25,427.542857144028,3.891,3.562,2678.375,3536.38,8668.62,518
591.0,1467.62,424.7142857145518,3.887,3.563,2666.5,3536.5,8640.0,517
592.0,1455.38,420.0,3.882,3.566,2630.25,3500.25,8609.75,516
593.0,1449.88,418.5,3.88,3.568,2594.375,3428.38,8606.75,515
594.0,1439.75,430.75,3.876,3.769,2373.25,3325.0,8960.38,514
595.0,191250.79,5669.98399999924,4.241,3.331,59460.0,71086.08,71086.08,513
596.0,1489.18,436.7142857145518,3.869,3.612,3203.41599999927,4436.42,11513.6,512
597.0,1505.34,438.4285714291036,3.881,3.583,2726.352000001818,3572.35,8886.5,511
598.0,1511.52,438.8571428563446,3.886,3.577,2780.3849999997765,3644.38,8760.19,510
599.0,1512.67,436.7142857145518,3.888,3.575,2798.320000000298,3644.32,8790.3,509
600.0,1510.72,438.51428571529686,3.889,3.574,2798.3829999994487,3644.38,8751.2,508
601.0,1508.99,435.0,3.89,3.573,2792.320000000298,3644.32,8767.14,507
602.0,1506.24,435.0,3.889,3.572,2780.3470000009984,3644.35,8755.0,506
603.0,1503.49,433.7142857145518,3.89,3.573,2768.3509999997914,3608.35,8775.13,505
604.0,1499.01,432.4285714291036,3.889,3.573,2762.3519999980927,3608.35,8734.91,504
605.0,1493.85,429.9428571444005,3.887,3.574,2744.321000000462,3608.32,8725.09,503
606.0,1489.28,427.5,3.887,3.573,2726.320000000298,3572.32,8716.48,502
607.0,1485.06,427.88571428507566,3.886,3.573,2714.351000001654,3572.35,8684.29,501
608.0,1482.08,427.2857142854482,3.886,3.574,2701.120000001043,3536.32,8703.72,500
609.0,1478.53,424.80000000074506,3.886,3.574,2690.25,3536.25,8664.67,499
610.0,1475.56,424.7142857145518,3.885,3.575,2678.349166667089,3536.34,8646.72,498
611.0,1472.47,423.4595714304596,3.885,3.575,2672.359999999404,3500.36,8645.25,497
612.0,1469.16,421.0285714287311,3.885,3.575,2660.3909999988973,3500.39,8624.58,496
613.0,1467.05,422.1428571436554,3.884,3.594,2650.744000000879,3500.34,8640.52,495
614.0,1463.3,419.6571428570896,3.883,3.575,2642.3279999997467,3500.33,8598.89,494
615.0,1459.94,419.4000000003725,3.882,3.575,2636.375,3464.38,8577.44,493
616.0,1458.08,418.2857142854482,3.882,3.576,2624.344000000506,3464.34,8617.5,492
617.0,1455.25,417.5999999996274,3.881,3.576,2618.344000000506,3464.34,8598.05,491
618.0,1446.59,415.542857144028,3.88,3.577,2612.35899999924,3464.36,8556.98,490
619.0,1427.78,426.0159999988973,3.871,3.894,2331.0,3283.0,9085.98,489
620.0,1449.38,416.5714285708964,3.874,3.891,2333.94299999997,3248.34,8857.78,488
621.0,1454.16,416.9142857138068,3.879,3.579,2600.31299999915,3428.31,8665.09,487
622.0,1454.25,418.5,3.879,3.577,2612.375,3464.38,8625.69,486
623.0,1452.16,416.6999999992549,3.881,3.576,2612.344000000506,3464.34,8613.56,485
624.0,1449.78,415.7142857145518,3.88,3.577,2606.344000000506,3428.34,8591.19,484
625.0,1447.34,414.4285714291036,3.88,3.577,2600.375,3428.38,8597.62,483
626.0,1444.59,412.5,3.88,3.577,2590.0582857150584,3428.34,8570.53,482
627.0,1442.53,413.1428571436554,3.879,3.577,2582.2809999994934,3428.28,8607.12,481
628.0,1440.06,411.8571428563446,3.879,3.578,2576.3430000003427,3428.34,8588.19,480
629.0,1438.09,410.6999999992549,3.879,3.578,2569.4868571422994,3392.34,8577.31,479
630.0,1436.66,410.5714285708964,3.878,3.578,2564.3430000003427,3392.34,8598.12,478
631.0,1435.16,409.80000000074506,3.878,3.578,2558.2180000003427,3392.22,8595.5,477
632.0,1433.19,411.08571428619325,3.878,3.578,2552.3430000003427,3392.34,8584.38,476
633.0,1431.59,409.2857142854482,3.878,3.579,2546.3430000003427,3392.34,8612.81,475
634.0,1428.0,408.0,3.878,3.579,2540.3120000008494,3392.31,8557.78,474
635.0,1426.72,408.0,3.878,3.58,2533.3618571422994,3356.22,8614.12,473
636.0,1423.56,406.7142857145518,3.877,3.58,2524.5620000008494,3358.56,8564.22,472
637.0,1422.22,406.1999999992549,3.877,3.581,2516.344000000506,3356.34,8573.38,471
638.0,1420.5,405.4285714291036,3.876,3.581,2510.344000000506,3356.34,8569.97,470
639.0,1419.5,405.30000000074506,3.876,3.581,2504.31299999915,3320.31,8608.66,469
640.0,1417.5,403.542857144028,3.876,3.582,2504.344000000506,3320.34,8574.25,468
641.0,1412.38,402.1714285705239,3.875,3.581,2497.5178571436554,3320.38,8573.69,467
642.0,1395.97,399.08571428619325,3.867,3.583,2474.219000000506,3320.22,8528.91,466
645.0,1429.89,411.0,3.874,3.581,2552.351999999956,3356.35,8250.37,463
646.0,1425.22,408.0,3.875,3.581,2540.383999999613,3356.38,8441.6,462
647.0,1421.06,406.7142857145518,3.875,3.581,2528.2560000009835,3356.26,8493.25,461
648.0,1418.02,405.4285714291036,3.875,3.582,2516.3849999997765,3356.38,8529.85,460
649.0,1415.78,402.9000000003725,3.874,3.582,2510.320000000298,3320.32,8572.86,459
650.0,1413.25,401.1428571436554,3.874,3.583,2498.3519999980927,3320.35,8546.43,458
651.0,1410.95,402.8571428563446,3.875,3.583,2492.383000001312,3320.38,8559.52,457
652.0,1404.0,400.5,3.874,3.583,2486.351999999956,3320.35,8558.27,456
653.0,1406.23,399.0,3.874,3.584,2480.414999999106,3284.41,8559.55,455
654.0,1404.39,399.31560000032187,3.873,3.584,2471.67328571342,3284.23,8572.52,454
655.0,1401.91,398.4000000003725,3.873,3.584,2466.6377142854035,3284.35,8551.32,453
656.0,1400.67,397.5,3.872,3.585,2456.351000001654,3284.35,8537.83,452
657.0,1398.46,396.5999999996274,3.872,3.585,2456.351999999956,3284.35,8532.77,451
658.0,1396.38,396.4285714291036,3.871,3.586,2446.0582857150584,3248.34,8552.16,450
659.0,1389.7,394.9714285712689,3.869,3.585,2440.915428571403,3248.34,8540.06,449
660.0,1371.3,389.6999999992549,3.862,3.588,2414.26600000076,3212.27,8538.38,448
661.0,1360.7,386.6999999992549,3.858,3.592,2358.598714284599,3176.31,8491.22,447
662.0,1354.98,385.5,3.854,3.596,2324.3120000008494,3140.31,8552.22,446
663.0,1362.17,387.5999999996274,3.858,3.596,2312.3279999997467,3104.33,8513.77,445
664.0,1353.8,386.4000000003725,3.856,3.595,2330.4220000002533,3140.42,8518.81,444
665.0,1358.81,385.80000000074506,3.857,3.597,2300.3590000011027,3104.36,8546.2,443
666.0,1368.8,387.30000000074506,3.862,3.595,2324.35899999924,3140.36,8477.48,442
667.0,1374.88,405.5940000005066,3.863,3.777,2135.35899999924,3052.0,8978.23,441
668.0,1386.97,396.0,3.865,3.895,2168.2819999996573,3068.28,8846.09,440
669.0,1384.06,393.0,3.866,3.589,2414.219000000506,3248.22,8612.22,439
670.0,1382.69,391.1999999992549,3.867,3.59,2404.9464285708964,3212.38,8569.75,438
671.0,1380.47,391.5,3.867,3.59,2396.3120000008494,3212.31,8562.66,437
672.0,1378.53,390.30000000074506,3.867,3.59,2390.3378333337605,3212.31,8566.09,436
673.0,1376.5,389.4000000003725,3.866,3.591,2384.344000000506,3212.34,8560.56,435
674.0,1374.69,389.4255999997258,3.866,3.592,2378.219000000506,3176.22,8560.25,434
675.0,1372.44,388.5,3.866,3.592,2372.343999998644,3176.34,8554.66,433
676.0,1370.16,387.5999999996274,3.866,3.592,2366.219000000506,3176.22,8530.16,432
677.0,1368.03,386.6999999992549,3.865,3.592,2360.344000000506,3176.34,8557.09,431
678.0,1366.12,384.30000000074506,3.865,3.592,2353.361857144162,3176.22,8567.25,430
679.0,1364.38,385.80000000074506,3.864,3.594,2348.3120000008494,3140.31,8550.91,429
680.0,1362.25,384.9000000003725,3.864,3.593,2342.343999998644,3140.34,8530.53,428
681.0,1360.47,382.5,3.863,3.593,2336.343999998644,3140.34,8530.75,427
682.0,1355.0,382.1999999992549,3.862,3.593,2330.344000000506,3140.34,8552.66,426
683.0,1343.84,379.1999999992549,3.857,3.595,2312.344000000506,3104.34,8532.59,425
684.0,1332.94,376.1999999992549,3.852,3.598,2276.3430000003427,3068.34,8494.16,424
685.0,1328.09,375.9000000003725,3.85,3.601,2246.375,3032.38,8512.56,423
686.0,1328.84,376.3333333339542,3.85,3.601,2234.3120000008494,3032.31,8525.41,422
687.0,1322.72,374.5,3.849,3.601,2234.31299999915,3032.31,8496.19,421
688.0,1317.78,373.80000000074506,3.847,3.603,2214.598714284599,2996.31,8515.62,420
689.0,1312.81,373.3333333339542,3.845,3.604,2199.263142855838,2996.41,8492.66,419
690.0,1312.41,373.3333333339542,3.844,3.605,2186.406000001356,2960.41,8485.03,418
691.0,1312.06,387.62450000084937,3.841,3.785,1928.875,2842.0,9007.28,417
692.0,188721.7,173724.6009999998,4.232,3.348,56909.9840000011,68537.22,68537.22,416
693.0,1288.32,345.0,3.842,3.617,2888.3849999997765,4420.38,11796.29,415
694.0,1294.4,343.80000000074506,3.856,3.644,2162.320000000298,2924.32,8681.41,414
695.0,1296.13,346.0,3.858,3.64,2186.320000000298,2960.32,8467.78,413
696.0,1293.15,344.5,3.859,3.638,2188.923428570852,2960.35,8394.11,412
697.0,1288.9,342.5,3.86,3.638,2180.3169999998063,2960.32,8353.41,411
698.0,1285.47,341.69999999925494,3.859,3.638,2163.1771428566426,2924.32,8339.9,410
699.0,1280.7,340.80000000074506,3.86,3.639,2152.923428570852,2924.35,8275.49,409
700.0,1264.99,337.5,3.856,3.637,2138.3509999997914,2888.35,8210.27,408
701.0,1247.59,334.0,3.849,3.64,2084.320000000298,2852.32,8227.17,407
702.0,1240.99,334.0,3.847,3.644,2036.226000001654,2780.23,8209.77,406
703.0,1237.34,331.3333333339542,3.847,3.645,2019.2091428544368,2780.35,8174.14,405
704.0,1233.92,329.5,3.847,3.645,2012.320000000298,2780.32,8108.32,404
705.0,1232.93,328.6666666660458,3.847,3.645,2006.3209999985995,2744.32,8124.16,403
706.0,1229.66,328.0,3.846,3.644,2003.779571428895,2744.35,8126.2,402
